method,size,question_id,gold_answer,k,majority_answer,sc_correct,pass1_correct,greedy_correct,greedy_answer,consistency_ratio,nli_score,n_parseable,n_with_reasoning,greedy_parseable,mean_output_chars,judge_score_first,judge_score_mean,judge_score_greedy
grpo,1.5b,493,25,5,49.0,False,False,False,175.0,0.25,0.5967579483985901,4,4,True,551.4,0.0,0.04999999999999999,0.0
grpo,1.5b,497,112,5,224.0,False,False,False,280.0,1.0,0.7747563719749451,5,5,True,467.8,0.25,0.09999999999999998,0.0
grpo,1.5b,506,144,5,144.0,True,True,True,144.0,0.75,0.3215166926383972,4,5,True,491.4,1.0,0.6,1.0
grpo,1.5b,522,29,5,39.0,False,False,False,39.0,0.6,0.8843518495559692,5,5,True,518.2,0.5,0.5,0.5
grpo,1.5b,526,21,5,35.0,False,False,False,135.0,0.3333333333333333,0.924871027469635,3,4,True,712.6,0.0,0.04999999999999999,0.0
grpo,1.5b,527,48,5,96.0,False,False,True,48.0,0.3333333333333333,0.5005015730857849,3,3,True,787.6,0.25,0.09999999999999998,1.0
grpo,1.5b,532,25,5,13.0,False,False,False,15.0,0.25,0.626259446144104,4,4,True,570.6,0.0,0.0,0.0
grpo,1.5b,534,300,5,24.4,False,False,True,300.0,0.25,0.818264901638031,4,4,True,411.6,0.0,0.04999999999999999,0.0
grpo,1.5b,535,16,5,27.0,False,False,False,11.0,0.2,0.4939558506011963,5,5,True,454.6,0.0,0.30000000000000004,0.25
grpo,1.5b,548,100,5,100.0,True,True,True,100.0,0.6,0.3565830886363983,5,5,True,391.2,1.0,0.65,1.0
grpo,1.5b,549,398,5,402.0,False,False,False,402.0,0.5,0.6866849660873413,4,5,True,585.2,0.0,0.09999999999999998,0.25
grpo,1.5b,552,450,5,1650.0,False,False,True,450.0,0.2,0.9719193577766418,5,5,True,510.8,0.0,0.2,1.0
grpo,1.5b,554,54,5,6.0,False,False,False,6.0,0.4,0.6863921284675598,5,5,True,595.4,0.0,0.30000000000000004,0.0
grpo,1.5b,561,180,5,180.0,True,True,True,180.0,0.8,0.3963943421840668,5,4,True,489.2,1.0,0.7,1.0
grpo,1.5b,567,9,5,22.25,False,False,False,,0.5,0.5790613889694214,2,3,False,692.6,0.0,0.0,0.0
grpo,1.5b,572,100,5,220.0,False,False,False,220.0,0.6,0.7306277751922607,5,5,True,567.2,0.25,0.35,0.25
grpo,1.5b,575,36,5,36.0,True,True,False,288.0,1.0,0.5297520160675049,5,5,True,397.2,1.0,1.0,0.25
grpo,1.5b,578,48,5,-48.0,False,False,True,48.0,0.2,0.582868218421936,5,5,True,479.8,0.5,0.44999999999999996,1.0
grpo,1.5b,584,2,5,6.0,False,True,False,45.0,0.6666666666666666,0.3867000639438629,3,4,True,471.6,0.5,0.09999999999999998,0.0
grpo,1.5b,597,90,5,18.0,False,False,True,90.0,0.3333333333333333,0.1040614321827888,3,4,True,570.6,0.0,0.2,1.0
grpo,1.5b,605,42,5,42.0,True,False,False,81.0,0.6,0.9474095106124878,5,5,True,473.6,0.25,0.65,0.25
grpo,1.5b,610,65960,5,93260.0,False,False,False,67760.0,0.2,0.0082485415041446,5,5,True,354.0,0.0,0.25,0.5
grpo,1.5b,626,72,5,72.0,True,True,True,72.0,0.75,0.8912037014961243,4,4,True,452.8,0.75,0.6,1.0
grpo,1.5b,628,4,5,4.0,True,False,False,3.0,0.4,0.684622585773468,5,5,True,634.8,0.0,0.44999999999999996,0.25
grpo,1.5b,629,17500,5,218250.0,False,False,False,426750.0,0.2,0.7264223694801331,5,5,True,372.8,0.0,0.09999999999999998,0.25
grpo,1.5b,631,4800,5,4800.0,True,True,True,4800.0,0.4,0.8689224123954773,5,5,True,500.8,1.0,0.4,1.0
grpo,1.5b,661,44,5,44.0,True,True,True,44.0,0.75,0.7358106374740601,4,4,True,491.0,0.0,0.5,1.0
grpo,1.5b,666,120,5,120.0,True,False,True,120.0,0.6,0.1894692778587341,5,5,True,538.2,0.25,0.75,1.0
grpo,1.5b,668,3,5,3.0,True,True,True,3.0,0.75,0.104151152074337,4,5,True,501.6,1.0,0.6,1.0
grpo,1.5b,670,4,5,4.0,True,True,True,4.0,1.0,0.5885748863220215,4,5,True,569.4,0.25,0.6,1.0
grpo,1.5b,677,36,5,36.0,True,False,False,100.0,0.4,0.6807458996772766,5,5,True,499.8,0.25,0.5,0.0
grpo,1.5b,679,576,5,576.0,True,False,True,576.0,0.75,0.9005848169326782,4,5,True,587.2,0.0,0.65,1.0
grpo,1.5b,701,200,5,120.0,False,False,False,130.0,0.3333333333333333,0.0,3,1,True,631.8,0.0,0.0,0.0
grpo,1.5b,704,50,5,50.0,True,True,True,50.0,0.75,0.8186127543449402,4,4,True,391.0,1.0,0.65,1.0
grpo,1.5b,705,120,5,120.0,True,False,True,120.0,0.4,0.727187991142273,5,5,True,485.6,0.0,0.35,1.0
grpo,1.5b,706,9,5,6.0,False,False,False,6.0,0.2,0.7466521859169006,5,5,True,499.0,0.25,0.04999999999999999,0.25
grpo,1.5b,710,45,5,45.0,True,True,False,,1.0,0.8657627105712891,3,3,False,641.8,1.0,0.55,0.0
grpo,1.5b,727,112,5,320.0,False,False,False,448.0,0.2,0.0573937185108661,5,5,True,479.6,0.0,0.04999999999999999,0.0
grpo,1.5b,736,3,5,-23.0,False,False,False,13.0,0.2,0.0704289972782135,5,4,True,458.8,0.25,0.15000000000000002,0.25
grpo,1.5b,755,7,5,7.0,True,False,True,7.0,0.6,0.0638731941580772,5,5,True,294.4,0.0,0.55,1.0
grpo,1.5b,759,60000,5,60000.0,True,True,True,60000.0,0.6,0.2839220762252807,5,5,True,309.2,1.0,0.7,1.0
grpo,1.5b,762,85,5,-85.0,False,False,False,-85.0,0.6,0.8563883304595947,5,5,True,474.0,0.5,0.65,0.5
grpo,1.5b,764,14,5,14.0,True,True,True,14.0,1.0,0.9705487489700316,4,4,True,573.2,1.0,0.8,1.0
grpo,1.5b,770,4,5,4.0,True,True,False,7.0,0.75,0.2210227102041244,4,4,True,511.2,0.25,0.44999999999999996,0.0
grpo,1.5b,771,3,5,3.0,True,True,True,3.0,1.0,0.7937504053115845,5,5,True,426.2,1.0,1.0,1.0
grpo,1.5b,777,4400,5,6000.0,False,False,False,2400.0,1.0,0.9731615781784058,1,2,True,686.6,0.0,0.0,0.0
grpo,1.5b,781,17,5,2.0,False,False,True,17.0,0.4,0.1005687341094017,5,5,True,462.0,0.25,0.15000000000000002,0.75
grpo,1.5b,783,4,5,1.0,False,False,False,5.0,0.4,0.5991196036338806,5,5,True,572.8,0.0,0.0,0.0
grpo,1.5b,792,75,5,75.0,True,False,True,75.0,0.5,0.262622207403183,4,5,True,286.4,0.0,0.4,1.0
grpo,1.5b,793,250,5,100.0,False,False,False,190.0,0.2,0.4399133324623108,5,4,True,575.6,0.0,0.09999999999999998,0.5
grpo,1.5b,802,6,5,5.0,False,False,False,,0.4,0.0072100781835615,5,5,False,628.4,0.25,0.30000000000000004,0.0
grpo,1.5b,803,9,5,33.0,False,False,False,21.0,0.2,0.5056682229042053,5,5,True,640.2,0.0,0.0,0.25
grpo,1.5b,806,70,5,94.12,False,False,False,188.0,0.3333333333333333,0.0,3,2,True,610.6,0.0,0.0,0.25
grpo,1.5b,816,4500,5,4500.0,True,True,True,4500.0,1.0,0.0053083319216966,5,5,True,326.2,1.0,1.0,1.0
grpo,1.5b,839,2,5,2.0,True,True,True,2.0,0.75,0.3032256066799164,4,4,True,365.0,1.0,0.6,1.0
grpo,1.5b,842,10,5,10.0,True,True,True,10.0,1.0,0.8239465355873108,4,5,True,248.0,1.0,0.8,1.0
grpo,1.5b,846,11,5,3.0,False,False,False,6.0,0.25,0.837749183177948,4,4,True,513.2,0.0,0.0,0.0
grpo,1.5b,852,123,5,123.0,True,False,False,79.0,0.5,0.7562471032142639,4,4,True,388.8,0.0,0.44999999999999996,0.5
grpo,1.5b,855,13,5,15.0,False,False,False,17.0,0.5,0.9067471623420716,2,3,True,629.2,0.0,0.0,0.0
grpo,1.5b,859,1520,5,1520.0,True,True,True,1520.0,0.8,0.6069442629814148,5,5,True,388.8,1.0,0.8500000000000001,1.0
grpo,1.5b,881,16,5,16.0,True,True,False,8.0,0.75,0.605435311794281,4,4,True,569.0,1.0,0.4,0.0
grpo,1.5b,886,20,5,20.0,True,True,False,40.0,0.8,0.7508876919746399,5,5,True,545.8,0.75,0.75,0.0
grpo,1.5b,888,10,5,10.0,True,False,True,10.0,0.6,0.3638864755630493,5,5,True,497.4,0.0,0.44999999999999996,1.0
grpo,1.5b,889,15,5,15.0,True,True,True,15.0,1.0,0.6492845416069031,5,5,True,456.2,1.0,1.0,1.0
grpo,1.5b,894,26,5,38.0,False,False,False,,0.25,0.8527244925498962,4,5,False,546.8,0.0,0.04999999999999999,0.0
grpo,1.5b,895,74,5,74.0,True,True,True,74.0,1.0,0.8986124992370605,5,5,True,411.6,1.0,0.95,1.0
grpo,1.5b,898,110,5,110.0,True,True,True,110.0,0.4,0.8709679841995239,5,5,True,489.8,1.0,0.44999999999999996,1.0
grpo,1.5b,912,6,5,6.0,True,True,False,10.0,0.4,0.504635751247406,5,5,True,525.0,1.0,0.35,0.0
grpo,1.5b,932,24,5,24.0,True,True,False,36.0,0.4,0.6531190276145935,5,5,True,660.0,1.0,0.25,0.25
grpo,1.5b,933,15,5,15.0,True,True,True,15.0,0.75,0.2686075866222381,4,4,True,510.8,1.0,0.5,1.0
grpo,1.5b,939,650,5,650.0,True,False,True,650.0,0.3333333333333333,0.7755321860313416,3,3,True,530.2,0.0,0.2,0.75
grpo,1.5b,952,360,5,360.0,True,False,True,360.0,0.5,0.8450378775596619,4,4,True,426.6,0.25,0.09999999999999998,0.0
grpo,1.5b,962,1000,5,1000.0,True,False,False,200.0,0.4,0.9469473361968994,5,5,True,334.6,0.0,0.5,0.25
grpo,1.5b,963,147,5,223.0,False,False,False,,1.0,0.5728455781936646,1,2,False,695.2,0.0,0.0,0.0
grpo,1.5b,970,33,5,33.0,True,False,False,,0.8,0.5788629651069641,5,5,False,528.2,0.0,0.65,0.0
grpo,1.5b,973,79,5,79.0,True,True,False,64.0,0.6,0.9433972239494324,5,5,True,428.6,1.0,0.55,0.0
grpo,1.5b,1003,480,5,3600.0,False,False,False,3360.0,0.3333333333333333,0.4014690816402435,3,3,True,695.4,0.0,0.0,0.0
grpo,1.5b,1004,8,5,1.11,False,False,False,11.0,0.3333333333333333,0.9460420608520508,3,3,True,823.0,0.0,0.0,0.0
grpo,1.5b,1009,1875,5,,False,False,False,,0.0,0.0,0,0,False,661.6,0.0,0.0,0.0
grpo,1.5b,1018,60,5,5.4,False,False,True,60.0,0.4,0.6795376539230347,5,5,True,385.0,0.0,0.5,1.0
grpo,1.5b,1033,2,5,6.44,False,False,False,216.0,0.2,0.9307456612586976,5,5,True,632.8,0.0,0.04999999999999999,0.0
grpo,1.5b,1036,10,5,10.0,True,True,True,10.0,1.0,0.1142581775784492,4,5,True,315.6,1.0,0.8,1.0
grpo,1.5b,1043,130000,5,130000.0,True,False,True,130000.0,0.4,0.3694574534893036,5,5,True,419.2,0.25,0.44999999999999996,1.0
grpo,1.5b,1046,189,5,1055.0,False,False,False,126.0,0.5,0.0836387276649475,2,3,True,599.8,0.0,0.04999999999999999,0.0
grpo,1.5b,1052,110,5,110.0,True,True,False,70.0,0.4,0.8040897846221924,5,5,True,570.2,1.0,0.4,0.0
grpo,1.5b,1067,245,5,245.0,True,False,False,1575.0,0.6666666666666666,0.7126838564872742,3,4,True,634.8,0.0,0.4,0.0
grpo,1.5b,1068,24,5,24.0,True,False,False,-21.0,0.6,0.9659666419029236,5,5,True,666.4,0.0,0.6,0.0
grpo,1.5b,1083,2,5,29.0,False,False,True,2.0,0.4,0.5773712992668152,5,5,True,548.4,0.25,0.35,1.0
grpo,1.5b,1089,32,5,160.0,False,False,False,96.0,0.25,0.8675507307052612,4,4,True,575.2,0.0,0.25,0.0
grpo,1.5b,1090,72,5,72.0,True,False,True,72.0,0.75,0.8762500286102295,4,4,True,419.6,0.0,0.6,0.25
grpo,1.5b,1091,1000,5,1000.0,True,False,True,1000.0,0.8,0.7087658643722534,5,5,True,334.4,0.0,0.8,1.0
grpo,1.5b,1092,1080,5,1.0,False,False,True,1080.0,0.2,0.0940646305680275,5,5,True,658.2,0.0,0.2,1.0
grpo,1.5b,1096,240,5,108.0,False,False,False,150.0,0.3333333333333333,0.8275834321975708,3,3,True,590.4,0.0,0.04999999999999999,0.0
grpo,1.5b,1100,5,5,5.0,True,False,False,7.5,0.6,0.4032764732837677,5,5,True,529.0,0.5,0.65,0.5
grpo,1.5b,1112,5,5,5.0,True,False,False,-7.0,0.5,0.6806096434593201,4,5,True,469.8,0.25,0.44999999999999996,0.0
grpo,1.5b,1113,-3,5,-3.0,True,False,True,-3.0,0.8,0.7918055653572083,5,5,True,359.8,0.0,0.8,1.0
grpo,1.5b,1115,5,5,6.0,False,False,False,7.0,0.5,0.7437577843666077,4,5,True,401.6,0.25,0.25,0.0
grpo,1.5b,1118,5,5,7.0,False,False,False,-2.0,0.25,0.2073627412319183,4,4,True,661.0,0.0,0.04999999999999999,0.0
grpo,1.5b,1122,18,5,0.0,False,False,False,20.0,0.3333333333333333,0.2231138944625854,3,3,True,695.2,0.0,0.0,0.25
grpo,1.5b,1128,9,5,9.0,True,False,True,9.0,0.4,0.1207460835576057,5,5,True,374.2,0.0,0.55,1.0
grpo,1.5b,1131,96,5,96.0,True,True,False,19.2,0.2,0.4774301946163177,5,4,True,355.6,1.0,0.2,0.0
grpo,1.5b,1143,300,5,300.0,True,True,True,300.0,0.8,0.2783368825912475,5,5,True,208.6,1.0,0.75,1.0
grpo,1.5b,1149,93,5,93.0,True,True,False,90.0,0.4,0.62895667552948,5,4,True,383.4,1.0,0.2,0.5
grpo,1.5b,1158,7300,5,7300.0,True,True,False,3740.0,0.3333333333333333,0.0178234484046697,3,5,True,608.4,1.0,0.2,0.0
grpo,1.5b,1171,3160,5,5800.0,False,False,False,6760.0,0.2,0.82743901014328,5,5,True,442.4,0.25,0.09999999999999998,0.25
grpo,1.5b,1182,1800,5,,False,False,False,3000.0,0.0,0.0,0,3,True,713.6,0.0,0.0,0.0
grpo,1.5b,1192,280,5,280.0,True,False,False,77.5,0.4,0.0517826899886131,5,5,True,640.0,0.25,0.5,0.25
grpo,1.5b,1205,4,5,1.0,False,False,False,,0.3333333333333333,0.6922621130943298,3,4,False,557.0,0.0,0.0,0.0
grpo,1.5b,1211,448,5,448.0,True,True,True,448.0,0.8,0.9255597591400146,5,5,True,418.0,1.0,0.8,1.0
grpo,1.5b,1221,10,5,10.0,True,False,True,10.0,0.3333333333333333,0.0804324969649314,3,5,True,504.2,0.0,0.30000000000000004,1.0
grpo,1.5b,1223,8,5,8.0,True,False,True,8.0,0.75,0.4914987683296203,4,5,True,531.8,0.0,0.8,1.0
grpo,1.5b,1225,3,5,3.0,True,False,True,3.0,0.6666666666666666,0.0846360921859741,3,4,True,483.0,0.0,0.30000000000000004,1.0
grpo,1.5b,1237,78,5,78.0,True,True,False,60.0,0.8,0.3892820179462433,5,5,True,375.2,1.0,0.8,0.0
grpo,1.5b,1261,235,5,235.0,True,False,False,245.0,0.4,0.8912918567657471,5,4,True,484.4,0.0,0.30000000000000004,0.25
grpo,1.5b,1274,38,5,26.0,False,False,False,46.0,0.4,0.5956125259399414,5,5,True,348.0,0.25,0.30000000000000004,0.25
grpo,1.5b,1276,70,5,70.0,True,True,False,35.0,0.4,0.2531289160251617,5,5,True,396.0,1.0,0.5,0.25
grpo,1.5b,1277,48,5,32.0,False,False,True,48.0,0.6,0.976126790046692,5,5,True,406.6,0.0,0.4,1.0
grpo,1.5b,1284,25,5,23.0,False,False,True,25.0,0.2,0.5482566356658936,5,5,True,582.6,0.0,0.44999999999999996,1.0
grpo,1.5b,1295,2,5,2.0,True,False,True,2.0,0.5,0.4436735808849334,4,4,True,620.0,0.0,0.4,1.0
grpo,1.5b,1303,4,5,15.0,False,False,False,,1.0,0.6187826991081238,1,1,False,745.8,0.0,0.0,0.0
grpo,1.5b,1305,2325,5,2325.0,True,True,True,2325.0,0.6,0.9134460687637328,5,5,True,413.2,1.0,0.8,1.0
