method,size,question_id,gold_answer,k,majority_answer,sc_correct,pass1_correct,greedy_correct,greedy_answer,consistency_ratio,nli_score,n_parseable,n_with_reasoning,greedy_parseable,mean_output_chars,judge_score_first,judge_score_mean,judge_score_greedy
dpo,7b,101,6,5,6.0,True,True,True,6.0,1.0,0.2537952065467834,4,5,True,844.2,1.0,0.8,1.0
dpo,7b,113,25,5,25.0,True,True,False,2.0,1.0,0.1007388681173324,5,5,True,420.2,1.0,1.0,0.5
dpo,7b,115,90,5,,False,False,False,,0.0,0.0,0,0,False,772.0,0.0,0.0,0.0
dpo,7b,123,50,5,50.0,True,True,False,,1.0,0.6422820091247559,1,1,False,719.2,1.0,0.2,0.0
dpo,7b,128,880,5,,False,False,False,,0.0,0.0,0,3,False,837.6,0.0,0.0,0.0
dpo,7b,155,280,5,,False,False,False,,0.0,0.0,0,1,False,861.2,0.0,0.0,0.0
dpo,7b,175,15,5,,False,False,False,,0.0,0.0,0,0,False,902.6,0.0,0.0,0.0
dpo,7b,184,25,5,,False,False,False,,0.0,0.0,0,0,False,925.2,0.0,0.0,0.0
dpo,7b,192,91,5,91.0,True,True,False,130.0,1.0,0.798379123210907,4,4,True,667.4,1.0,0.8,0.5
dpo,7b,196,120,5,120.0,True,True,False,40.0,0.6,0.575836181640625,5,4,True,667.8,0.0,0.6,0.5
dpo,7b,208,76,5,76.0,True,True,True,76.0,1.0,0.0318520702421665,4,4,True,592.6,1.0,0.8,1.0
dpo,7b,210,10,5,,False,False,False,,0.0,0.0,0,0,False,889.8,0.0,0.0,0.0
dpo,7b,218,45,5,,False,False,False,,0.0,0.0,0,3,False,839.0,0.0,0.0,0.0
dpo,7b,220,70,5,10.0,False,False,False,,1.0,0.0014075302751734,2,5,False,971.4,0.5,0.2,0.0
dpo,7b,221,90,5,90.0,True,False,True,90.0,1.0,0.2554236650466919,3,3,True,575.8,0.0,0.6,1.0
dpo,7b,231,50,5,50.0,True,True,True,50.0,0.6666666666666666,0.1211632788181305,3,4,True,828.8,1.0,0.5,1.0
dpo,7b,233,12,5,12.0,True,True,True,12.0,0.8,0.1396719366312027,5,5,True,714.0,1.0,0.8999999999999999,1.0
dpo,7b,239,280,5,280.0,True,False,False,,1.0,0.4974615275859833,1,4,False,922.0,0.0,0.15000000000000002,0.0
dpo,7b,240,21,5,21.0,True,True,True,21.0,0.75,0.4806128740310669,4,5,True,828.0,1.0,0.7,1.0
dpo,7b,243,250,5,15.0,False,False,True,250.0,0.5,0.1093518957495689,2,3,True,887.6,0.5,0.30000000000000004,1.0
dpo,7b,247,32,5,32.0,True,False,True,32.0,1.0,0.6374926567077637,4,5,True,722.0,0.0,0.8,1.0
dpo,7b,254,84,5,84.0,True,True,True,84.0,1.0,0.7197279334068298,4,5,True,625.6,1.0,0.8,1.0
dpo,7b,259,168,5,168.0,True,False,False,,1.0,0.4532564282417297,1,2,False,818.0,0.0,0.2,0.0
dpo,7b,261,62,5,9300.0,False,False,False,9300.0,0.6666666666666666,0.0367138348519802,3,4,True,671.8,0.5,0.30000000000000004,0.5
dpo,7b,265,9500,5,,False,False,False,,0.0,0.0,0,5,False,814.2,0.0,0.0,0.0
dpo,7b,270,762,5,762.0,True,False,True,762.0,0.6,0.7039726972579956,5,4,True,533.6,0.5,0.6,1.0
dpo,7b,277,4,5,1.0,False,False,False,,1.0,0.0065686353482306,1,5,False,824.4,0.0,0.0,0.0
dpo,7b,282,195,5,195.0,True,True,True,195.0,1.0,0.152016595005989,4,3,True,801.4,1.0,0.6,1.0
dpo,7b,286,90,5,90.0,True,True,True,90.0,1.0,0.3461523354053497,5,5,True,645.0,1.0,1.0,1.0
dpo,7b,289,16,5,16.0,True,False,True,16.0,0.8,0.011899902485311,5,5,True,732.2,0.5,0.8999999999999999,1.0
dpo,7b,291,2,5,2.0,True,True,True,2.0,1.0,0.3808116912841797,5,5,True,831.8,1.0,1.0,1.0
dpo,7b,296,3,5,3.0,True,False,True,3.0,1.0,0.0369099788367748,2,3,True,692.2,0.0,0.4,1.0
dpo,7b,297,55,5,15.0,False,False,False,20.0,0.5,0.0084476079791784,2,4,True,886.8,0.5,0.09999999999999998,0.25
dpo,7b,298,500,5,1100.0,False,False,False,1100.0,0.3333333333333333,0.014646315947175,3,3,True,581.6,0.0,0.04999999999999999,0.0
dpo,7b,309,8,5,5.0,False,False,False,,1.0,0.0031182300299406,1,1,False,909.6,0.0,0.04999999999999999,0.0
dpo,7b,331,8400,5,,False,False,False,,0.0,0.0,0,1,False,645.4,0.0,0.0,0.0
dpo,7b,339,160,5,,False,False,False,,0.0,0.0,0,0,False,798.2,0.0,0.0,0.0
dpo,7b,342,87,5,1.0,False,False,True,87.0,0.25,0.004684817045927,4,5,True,797.0,0.25,0.30000000000000004,1.0
dpo,7b,344,2,5,2.0,True,False,True,2.0,1.0,0.0161578021943569,4,5,True,692.4,0.0,0.8,1.0
dpo,7b,346,9,5,9.0,True,True,True,9.0,0.75,0.3945006728172302,4,4,True,801.8,1.0,0.6,1.0
dpo,7b,351,10,5,10.0,True,True,True,10.0,1.0,0.5025960803031921,4,4,True,750.0,1.0,0.8,1.0
dpo,7b,352,21,5,21.0,True,True,True,21.0,1.0,0.000758804148063,5,5,True,546.8,1.0,1.0,1.0
dpo,7b,365,18,5,18.0,True,True,True,18.0,1.0,0.535375714302063,5,5,True,560.6,1.0,1.0,1.0
dpo,7b,367,19,5,,False,False,False,,0.0,0.0,0,1,False,858.4,0.0,0.0,0.0
dpo,7b,371,50,5,14.0,False,False,False,14.0,0.6,0.0093497792258858,5,5,True,840.0,0.5,0.6,0.5
dpo,7b,377,50,5,50.0,True,False,False,,1.0,0.2022641003131866,1,3,False,923.0,0.0,0.2,0.0
dpo,7b,409,168000,5,,False,False,False,,0.0,0.0,0,1,False,925.6,0.0,0.0,0.0
dpo,7b,410,3,5,,False,False,False,,0.0,0.0,0,0,False,768.6,0.0,0.0,0.0
dpo,7b,411,1110,5,1110.0,True,False,True,1110.0,1.0,0.6517895460128784,1,4,True,846.0,0.0,0.2,1.0
dpo,7b,420,17000,5,17000.0,True,True,True,17000.0,0.6666666666666666,0.6315957307815552,3,5,True,786.8,1.0,0.44999999999999996,1.0
dpo,7b,422,284,5,24.0,False,False,False,1.0,0.5,0.2977584600448608,2,4,True,819.6,0.75,0.15000000000000002,0.0
dpo,7b,425,150,5,150.0,True,False,True,150.0,0.75,0.1712122857570648,4,3,True,664.6,0.0,0.4,1.0
dpo,7b,427,150,5,,False,False,False,,0.0,0.0,0,2,False,828.4,0.0,0.0,0.0
dpo,7b,428,26,5,,False,False,False,,0.0,0.0,0,1,False,934.0,0.0,0.0,0.0
dpo,7b,430,132,5,132.0,True,False,False,,0.5,0.6520705819129944,4,5,False,695.2,0.5,0.7,0.0
dpo,7b,438,2,5,2.0,True,False,False,,1.0,0.1795710772275924,2,2,False,784.4,0.0,0.4,0.0
dpo,7b,451,11050,5,11050.0,True,False,False,170.0,0.5,0.1133883520960807,2,5,True,896.6,0.0,0.30000000000000004,0.5
dpo,7b,453,6400,5,6400.0,True,True,False,,1.0,0.0910945683717727,1,1,False,586.0,1.0,0.2,0.0
dpo,7b,462,71,5,71.0,True,True,True,71.0,1.0,0.4746116101741791,5,5,True,476.6,1.0,1.0,1.0
dpo,7b,478,621,5,621.0,True,True,False,3.0,0.5,0.2303639054298401,4,5,True,883.8,1.0,0.55,0.5
dpo,7b,485,220,5,220.0,True,True,True,220.0,0.8,0.0672418847680091,5,5,True,569.0,1.0,0.8,1.0
dpo,7b,486,6,5,6.0,True,True,True,6.0,0.6,0.1127235144376754,5,4,True,761.4,1.0,0.65,1.0
dpo,7b,493,25,5,,False,False,False,,0.0,0.0,0,1,False,864.0,0.0,0.0,0.0
dpo,7b,497,112,5,112.0,True,True,False,14.0,1.0,0.5767528414726257,2,4,True,688.8,1.0,0.4,0.5
dpo,7b,506,144,5,6.0,False,False,False,,0.3333333333333333,0.0305375289171934,3,5,False,800.8,0.0,0.4,0.0
dpo,7b,522,29,5,29.0,True,True,False,39.0,0.5,0.3530978262424469,4,4,True,799.4,0.75,0.55,0.5
dpo,7b,526,21,5,,False,False,False,,0.0,0.0,0,1,False,907.8,0.0,0.0,0.0
dpo,7b,527,48,5,48.0,True,True,False,,1.0,0.1466340720653534,3,4,False,835.8,1.0,0.6,0.0
dpo,7b,532,25,5,13.0,False,False,False,,1.0,0.0014145585009828,1,2,False,708.0,0.0,0.0,0.0
dpo,7b,534,300,5,300.0,True,True,True,300.0,0.6,0.3500383496284485,5,5,True,858.6,1.0,0.7,1.0
dpo,7b,535,16,5,16.0,True,True,True,16.0,1.0,0.5541496276855469,5,5,True,539.0,1.0,1.0,1.0
dpo,7b,548,100,5,1.0,False,False,True,100.0,0.4,0.0309434961527586,5,5,True,721.4,0.25,0.6,1.0
dpo,7b,549,398,5,2.0,False,False,True,398.0,0.3333333333333333,0.0520049706101417,3,4,True,898.0,0.0,0.30000000000000004,1.0
dpo,7b,552,450,5,1000.0,False,False,False,1000.0,0.5,0.0193972028791904,2,5,True,748.6,1.0,0.4,0.5
dpo,7b,554,54,5,,False,False,False,,0.0,0.0,0,3,False,919.6,0.0,0.0,0.0
dpo,7b,561,180,5,180.0,True,False,True,180.0,0.3333333333333333,0.5462300777435303,3,5,True,814.2,0.0,0.4,1.0
dpo,7b,567,9,5,9.0,True,True,True,9.0,0.8,0.0281273741275072,5,5,True,659.8,1.0,0.8999999999999999,1.0
dpo,7b,572,100,5,100.0,True,True,False,,1.0,0.0569391325116157,2,4,False,945.4,1.0,0.4,0.0
dpo,7b,575,36,5,36.0,True,False,True,36.0,1.0,0.0,1,3,True,692.2,0.0,0.0,1.0
dpo,7b,578,48,5,48.0,True,True,False,,1.0,0.6490465402603149,2,5,False,662.4,1.0,0.4,0.0
dpo,7b,584,2,5,,False,False,False,,0.0,0.0,0,0,False,728.8,0.0,0.0,0.0
dpo,7b,597,90,5,90.0,True,True,True,90.0,1.0,0.5039820671081543,4,4,True,800.8,1.0,0.75,1.0
dpo,7b,605,42,5,42.0,True,False,False,30.0,0.5,0.3097149729728699,2,3,True,819.4,0.0,0.25,0.5
dpo,7b,610,65960,5,,False,False,False,,0.0,0.0,0,3,False,950.4,0.0,0.0,0.0
dpo,7b,626,72,5,720.0,False,False,False,,1.0,0.0127923544496297,1,3,False,740.8,0.0,0.09999999999999998,0.0
dpo,7b,628,4,5,4.0,True,False,False,,1.0,0.0701313465833664,2,3,False,803.2,0.0,0.35,0.0
dpo,7b,629,17500,5,,False,False,False,,0.0,0.0,0,2,False,846.2,0.0,0.0,0.0
dpo,7b,631,4800,5,,False,False,False,,0.0,0.0,0,4,False,825.8,0.0,0.0,0.0
dpo,7b,661,44,5,44.0,True,True,True,44.0,1.0,0.387465626001358,3,4,True,826.8,1.0,0.6,1.0
dpo,7b,666,120,5,,False,False,False,,0.0,0.0,0,1,False,679.2,0.0,0.0,0.0
dpo,7b,668,3,5,3.0,True,True,False,0.2,0.75,0.0029056232888251,4,4,True,592.8,0.75,0.65,0.5
dpo,7b,670,4,5,4.0,True,True,True,4.0,1.0,0.3638475239276886,5,5,True,832.2,0.75,0.95,1.0
dpo,7b,677,36,5,36.0,True,True,True,36.0,1.0,0.0295727737247943,4,4,True,542.6,1.0,0.8,1.0
dpo,7b,679,576,5,576.0,True,True,True,576.0,0.6,0.0034304799046367,5,5,True,701.6,0.25,0.65,1.0
dpo,7b,701,200,5,200.0,True,False,False,,1.0,0.7153149247169495,1,3,False,892.8,0.0,0.2,0.0
dpo,7b,704,50,5,50.0,True,True,True,50.0,1.0,0.4787698984146118,5,5,True,543.4,1.0,1.0,1.0
dpo,7b,705,120,5,120.0,True,False,True,120.0,0.5,0.0711920782923698,4,4,True,622.2,0.5,0.6,1.0
dpo,7b,706,9,5,9.0,True,True,False,,0.5,0.002292348537594,2,2,False,878.4,1.0,0.30000000000000004,0.0
dpo,7b,710,45,5,,False,False,False,,0.0,0.0,0,1,False,473.0,0.0,0.0,0.0
dpo,7b,727,112,5,112.0,True,False,False,,1.0,0.4233993291854858,1,3,False,963.2,0.0,0.2,0.0
dpo,7b,736,3,5,3.0,True,True,False,100.0,1.0,0.5488386750221252,3,5,True,741.0,1.0,0.6,0.0
dpo,7b,755,7,5,7.0,True,True,False,2.0,0.6,0.0050917146727442,5,5,True,626.4,1.0,0.8,0.25
dpo,7b,759,60000,5,60000.0,True,True,False,300.0,0.5,0.001785764703527,4,4,True,829.2,1.0,0.55,0.5
dpo,7b,762,85,5,85.0,True,True,True,85.0,1.0,0.274713784456253,5,5,True,576.4,1.0,1.0,1.0
dpo,7b,764,14,5,3.0,False,False,False,,0.4,0.0203439220786094,5,5,False,630.2,0.0,0.55,0.0
dpo,7b,770,4,5,4.0,True,True,True,4.0,0.8,0.0396440438926219,5,5,True,669.6,1.0,0.8999999999999999,1.0
dpo,7b,771,3,5,3.0,True,True,True,3.0,1.0,0.1249594017863273,4,4,True,702.2,1.0,0.8,1.0
dpo,7b,777,4400,5,,False,False,False,,0.0,0.0,0,1,False,826.4,0.0,0.0,0.0
dpo,7b,781,17,5,17.0,True,True,True,17.0,0.8,0.0723149180412292,5,5,True,740.2,1.0,0.8999999999999999,1.0
dpo,7b,783,4,5,,False,False,False,,0.0,0.0,0,5,False,889.2,0.0,0.0,0.0
dpo,7b,792,75,5,75.0,True,False,False,,0.5,0.0007984599797055,4,5,False,808.6,0.0,0.6,0.0
dpo,7b,793,250,5,250.0,True,False,False,,1.0,0.2344662398099899,2,4,False,896.4,0.0,0.4,0.0
dpo,7b,802,6,5,,False,False,False,,0.0,0.0,0,3,False,810.6,0.0,0.0,0.0
dpo,7b,803,9,5,0.5,False,False,False,,1.0,0.0033152317628264,1,3,False,777.6,0.0,0.09999999999999998,0.0
dpo,7b,806,70,5,,False,False,False,,0.0,0.0,0,1,False,846.6,0.0,0.0,0.0
dpo,7b,816,4500,5,4500.0,True,True,False,3.0,0.6,0.454956442117691,5,5,True,744.4,1.0,0.8,0.5
dpo,7b,839,2,5,2.0,True,True,True,2.0,1.0,0.0343452394008636,3,4,True,844.6,1.0,0.4,1.0
dpo,7b,842,10,5,10.0,True,True,False,20.0,1.0,0.0680995285511016,4,4,True,367.6,1.0,0.8,0.5
dpo,7b,846,11,5,11.0,True,False,False,,1.0,0.0185725260525941,4,5,False,883.2,0.0,0.8,0.0
dpo,7b,852,123,5,75.0,False,False,True,123.0,0.5,0.0335329473018646,4,5,True,830.4,0.5,0.5,1.0
dpo,7b,855,13,5,,False,False,True,13.0,0.0,0.0,0,0,True,763.6,0.0,0.0,1.0
dpo,7b,859,1520,5,1520.0,True,False,False,,1.0,0.4185344874858856,1,5,False,838.2,0.0,0.2,0.0
dpo,7b,881,16,5,16.0,True,False,True,16.0,1.0,0.2424875795841217,3,3,True,543.6,0.0,0.6,1.0
dpo,7b,886,20,5,20.0,True,True,True,20.0,1.0,0.021107880398631,4,4,True,476.6,1.0,0.8,1.0
dpo,7b,888,10,5,10.0,True,True,True,10.0,1.0,0.0178482960909605,5,5,True,541.4,1.0,0.95,1.0
dpo,7b,889,15,5,15.0,True,True,True,15.0,1.0,0.3944847583770752,5,5,True,796.6,1.0,1.0,1.0
dpo,7b,894,26,5,,False,False,False,,0.0,0.0,0,0,False,883.4,0.0,0.0,0.0
dpo,7b,895,74,5,1.0,False,False,False,,1.0,0.0611914657056331,2,5,False,814.8,0.0,0.09999999999999998,0.0
dpo,7b,898,110,5,110.0,True,True,True,110.0,1.0,0.6361604928970337,5,5,True,594.4,1.0,1.0,1.0
dpo,7b,912,6,5,6.0,True,False,True,6.0,1.0,0.0008796464535407,2,4,True,865.2,0.0,0.4,1.0
dpo,7b,932,24,5,25.0,False,False,False,26.0,0.6666666666666666,0.0079854503273963,3,3,True,622.4,0.0,0.2,0.25
dpo,7b,933,15,5,15.0,True,True,True,15.0,1.0,0.2275340259075164,3,4,True,891.6,1.0,0.6,1.0
dpo,7b,939,650,5,650.0,True,False,False,,1.0,0.0555881224572658,3,5,False,859.0,0.0,0.5,0.0
dpo,7b,952,360,5,1800.0,False,False,False,,1.0,0.2752131223678589,3,4,False,745.8,0.0,0.30000000000000004,0.0
dpo,7b,962,1000,5,600.0,False,False,True,1000.0,1.0,0.7551190853118896,2,4,True,563.8,0.0,0.09999999999999998,1.0
dpo,7b,963,147,5,,False,False,False,,0.0,0.0,0,0,False,747.2,0.0,0.0,0.0
dpo,7b,970,33,5,33.0,True,True,True,33.0,0.75,0.5841413140296936,4,5,True,720.8,1.0,0.7,1.0
dpo,7b,973,79,5,79.0,True,False,False,,1.0,0.0363881438970565,2,3,False,702.8,0.0,0.4,0.0
dpo,7b,1003,480,5,480.0,True,True,False,,1.0,0.5095276236534119,1,4,False,956.4,1.0,0.2,0.0
dpo,7b,1004,8,5,,False,False,False,,0.0,0.0,0,3,False,934.6,0.0,0.0,0.0
dpo,7b,1009,1875,5,,False,False,False,,0.0,0.0,0,1,False,709.4,0.0,0.0,0.0
dpo,7b,1018,60,5,60.0,True,True,False,10.0,1.0,0.0009633419685997,4,4,True,737.2,1.0,0.8,0.5
dpo,7b,1033,2,5,,False,False,False,,0.0,0.0,0,0,False,811.6,0.0,0.0,0.0
dpo,7b,1036,10,5,10.0,True,True,True,10.0,1.0,0.2739090919494629,4,4,True,551.8,1.0,0.8,1.0
dpo,7b,1043,130000,5,130000.0,True,False,False,26.0,0.5,0.0066566406749188,4,5,True,965.4,0.0,0.55,0.5
dpo,7b,1046,189,5,47.25,False,False,True,189.0,1.0,0.8131740689277649,1,5,True,878.4,0.25,0.04999999999999999,1.0
dpo,7b,1052,110,5,110.0,True,False,True,110.0,1.0,0.7876767516136169,3,4,True,696.0,0.0,0.6,1.0
dpo,7b,1067,245,5,,False,False,False,,0.0,0.0,0,2,False,906.4,0.0,0.0,0.0
dpo,7b,1068,24,5,24.0,True,False,False,,1.0,0.2406156510114669,3,4,False,908.4,0.0,0.6,0.0
dpo,7b,1083,2,5,32.0,False,False,False,,1.0,0.0108158392831683,1,3,False,854.0,0.0,0.09999999999999998,0.0
dpo,7b,1089,32,5,72.0,False,False,True,32.0,0.5,0.4288730323314667,4,5,True,822.0,0.0,0.30000000000000004,1.0
dpo,7b,1090,72,5,72.0,True,True,True,72.0,1.0,0.5188089609146118,2,4,True,925.8,1.0,0.4,1.0
dpo,7b,1091,1000,5,1000.0,True,True,True,1000.0,0.75,0.049962293356657,4,4,True,656.0,1.0,0.65,1.0
dpo,7b,1092,1080,5,1080.0,True,True,False,,1.0,0.3511154651641845,3,4,False,704.8,1.0,0.6,0.0
dpo,7b,1096,240,5,40.0,False,False,False,,0.5,0.5069276690483093,2,2,False,802.0,0.0,0.30000000000000004,0.0
dpo,7b,1100,5,5,5.0,True,True,True,5.0,1.0,0.4951337873935699,5,5,True,634.2,1.0,1.0,1.0
dpo,7b,1112,5,5,6.0,False,False,False,,0.5,0.0077606718987226,2,1,False,835.6,0.0,0.04999999999999999,0.0
dpo,7b,1113,-3,5,-3.0,True,True,True,-3.0,1.0,0.023996377363801,5,4,True,516.8,1.0,0.8,1.0
dpo,7b,1115,5,5,1.0,False,False,False,7.0,0.25,0.0248921085149049,4,4,True,795.0,0.25,0.30000000000000004,0.0
dpo,7b,1118,5,5,,False,False,False,,0.0,0.0,0,1,False,814.6,0.0,0.0,0.0
dpo,7b,1122,18,5,,False,False,False,,0.0,0.0,0,0,False,948.6,0.0,0.0,0.0
dpo,7b,1128,9,5,9.0,True,True,True,9.0,1.0,0.2156411558389663,5,4,True,559.6,1.0,0.8,1.0
dpo,7b,1131,96,5,96.0,True,False,False,,1.0,0.1113337874412536,2,4,False,802.2,0.0,0.2,0.0
dpo,7b,1143,300,5,300.0,True,False,True,300.0,0.75,0.3312803506851196,4,3,True,466.4,0.25,0.44999999999999996,1.0
dpo,7b,1149,93,5,93.0,True,True,True,93.0,0.6,0.244040235877037,5,5,True,567.6,1.0,0.8,1.0
dpo,7b,1158,7300,5,,False,False,False,,0.0,0.0,0,3,False,937.6,0.0,0.0,0.0
dpo,7b,1171,3160,5,,False,False,False,,0.0,0.0,0,5,False,893.8,0.0,0.0,0.0
dpo,7b,1182,1800,5,1800.0,True,True,False,,1.0,0.0766903981566429,1,4,False,606.0,1.0,0.2,0.0
dpo,7b,1192,280,5,280.0,True,False,False,7.5,1.0,0.165960893034935,1,3,True,837.8,0.0,0.2,0.25
dpo,7b,1205,4,5,12.0,False,False,True,4.0,1.0,0.0069441278465092,2,3,True,895.4,0.5,0.2,1.0
dpo,7b,1211,448,5,56.0,False,False,True,448.0,0.6666666666666666,0.2747027277946472,3,4,True,660.4,0.0,0.35,1.0
dpo,7b,1221,10,5,10.0,True,False,False,80.0,0.6666666666666666,0.0494019612669944,3,4,True,786.0,0.0,0.44999999999999996,0.5
dpo,7b,1223,8,5,8.0,True,False,False,,1.0,0.439749151468277,3,4,False,642.2,0.0,0.6,0.0
dpo,7b,1225,3,5,3.0,True,True,True,3.0,1.0,0.103495143353939,2,2,True,569.8,1.0,0.4,1.0
dpo,7b,1237,78,5,79.0,False,False,True,78.0,0.4,0.0026309853419661,5,5,True,836.4,0.5,0.5,1.0
dpo,7b,1261,235,5,235.0,True,True,True,235.0,1.0,0.2527924180030823,1,4,True,739.6,1.0,0.2,1.0
dpo,7b,1274,38,5,38.0,True,False,True,38.0,0.75,0.8378161191940308,4,4,True,605.4,0.0,0.65,1.0
dpo,7b,1276,70,5,70.0,True,True,False,2.0,1.0,0.687315046787262,5,5,True,613.2,0.75,0.95,0.5
dpo,7b,1277,48,5,40.0,False,False,True,48.0,0.5,0.0758256688714027,4,5,True,710.2,0.5,0.5,1.0
dpo,7b,1284,25,5,25.0,True,False,True,25.0,0.75,0.8646291494369507,4,4,True,867.8,0.5,0.7,1.0
dpo,7b,1295,2,5,,False,False,False,,0.0,0.0,0,4,False,962.8,0.0,0.0,0.0
dpo,7b,1303,4,5,4.0,True,False,False,,1.0,0.0111053800210356,1,1,False,888.6,0.0,0.2,0.0
dpo,7b,1305,2325,5,2325.0,True,False,True,2325.0,0.6,0.0008196313283406,5,5,True,449.4,0.5,0.8,1.0
